clave_res,mes_año,Hombre_ingreso,Mujer_ingreso,Total_Ingresos_Respiratorios,Hombres_Recuperadas,Mujeres_Recuperadas,Total_Sobreviven,Hombre_defuncion,Mujer_defuncion,Total_Defunciones,Hombre_ambulatorio,Mujer_ambulatorio,Total_ambulatorio,Hombre_hospitalizado,Mujer_hospitalizado,Total_hospitalizado,Hombre_ingreso_PrimeraVez,Mujer_ingreso_PrimeraVez,Hombre_ingreso_subsecuente,Mujer_ingreso_subsecuente,Hombre_Infeccion_hosp,Mujer_Infeccion_hosp,Hombre_sala_recuperacion,Mujer_sala_recuperacion,Hombre_Terapia_intensiva,Mujer_Terapia_intensiva,Hombre_Terapia_intermedia,Mujer_Terapia_intermedia,MAPA,Fecha,Temperatura Promedio,Humedad relativa Promedio,PM25 Promedio,PM10 Promedio,O3 Promedio,SO2 Promedio,CO Promedio,NO2 Promedio,NOX Promedio,NO Promedio,Temperatura Máxima,Humedad relativa Máxima,PM25 Máxima,PM10 Máxima,O3 Máxima,NO Máxima,NOX Máxima,NO2 Máxima,CO Máxima,SO2 Máxima,Temperatura Minima,Humedad relativa Minima,LAT_DECIMAL,LON_DECIMAL,ALTITUD
090120001,01/08/2011,12,15,27,10,13,23,2,2,4,5,5,10,7,10,17,11,15,1,0,0,0,12,15,12,15,12,15,090120001,01/08/2011,17.75627,61.12039,15.25596,26.17274,28.40643,3.08948,0.65066,18.28306,29.44595,11.1728,28.15258,95.61516,70.60238,136.94453,125.94266,110.01058,137.37542,137.37542,2.43834,46.12068,11.12327,20.28709,19.288275,-99.167125,2280
090130131,01/08/2011,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,090130131,01/08/2011,17.68369,62.95596,15.67067,28.36194,28.89339,2.96959,0.62305,17.53911,28.34385,10.8342,27.59493,96.72144,76.55424,129.82212,125.00255,103.35829,131.16107,131.16107,2.28145,41.7111,11.1254,21.74355,19.224846,-99.134174,2554
090140001,01/08/2011,2,8,10,1,8,9,1,0,1,0,4,4,2,4,6,2,8,0,0,0,0,2,8,2,8,2,8,090140001,01/08/2011,18.11918,60.83005,15.99648,30.1076,26.63432,3.15493,0.74892,22.38015,36.80842,14.45032,27.86812,96.51746,71.57808,118.04074,123.77839,127.85624,156.14771,156.14771,2.73295,43.39722,11.95555,20.84078,19.371992,-99.157853,2238
090160001,01/08/2011,1,7,8,1,6,7,0,1,1,0,2,2,1,5,6,1,7,0,0,0,0,1,7,1,7,1,7,090160001,01/08/2011,18.0601,61.13751,16.34182,31.89041,26.50864,3.35593,0.71284,21.47189,36.01936,14.58628,27.88404,97.01054,70.84012,118.90381,122.0453,136.43404,167.32355,167.32355,2.70478,49.88978,11.80649,20.77988,19.407269,-99.190754,2264
090050001,01/08/2011,33,23,56,31,22,53,2,1,3,11,5,16,22,18,40,33,21,0,2,0,0,33,23,33,23,33,23,090050001,01/08/2011,18.86851,59.33292,16.16282,37.31085,26.02055,3.20831,0.65263,21.52128,37.80161,16.29739,28.59028,96.12401,65.34983,134.91611,111.41752,161.1366,194.98706,194.98706,2.92683,42.23989,12.93494,20.07634,19.482945,-99.113471,2229
090030001,01/08/2011,17,7,24,17,7,24,0,0,0,7,1,8,10,6,16,17,7,0,0,0,0,17,7,17,7,17,7,090030001,01/08/2011,17.91411,60.83315,16.02286,27.79539,27.30791,3.24421,0.70527,22.71681,37.59951,14.91135,28.09876,95.87823,70.07578,125.62351,126.75159,131.45574,156.71713,156.71713,2.68506,47.96472,11.45828,20.363,19.350214,-99.162146,2247
090020001,01/08/2011,14,14,28,14,14,28,0,0,0,6,3,9,8,11,19,14,13,0,1,0,0,14,14,14,14,14,14,090020001,01/08/2011,18.51887,60.84081,17.64215,34.17596,25.01461,4.06009,0.70751,22.9708,40.80953,17.8685,28.62082,97.29338,72.52562,117.04362,119.39355,162.52544,198.77297,198.77297,2.646,58.20543,12.06002,20.22135,19.484102,-99.18436,2244
090080001,01/08/2011,5,2,7,5,2,7,0,0,0,3,1,4,2,1,3,4,2,1,0,0,0,5,2,5,2,5,2,090080001,01/08/2011,17.50488,61.23496,14.75738,25.84456,29.33121,2.79836,0.59673,18.05657,27.98283,9.95535,28.07042,95.73113,65.17299,102.69536,130.43325,98.87121,126.86611,126.86611,2.10043,50.62283,10.85154,20.15662,19.304898,-99.241515,2520
090150001,01/09/2011,22,17,39,22,16,38,0,1,1,2,5,7,20,12,32,21,16,1,1,0,1,22,17,22,17,22,17,090150001,01/09/2011,17.55864,56.13692,17.95945,38.25705,26.27451,4.82598,0.73741,26.55789,45.98477,19.4322,26.62584,95.54596,70.44439,124.58921,128.49586,200.61066,243.9551,243.9551,3.5153,103.73106,6.43809,10.89351,19.441646,-99.151884,2230
090170001,01/09/2011,20,13,33,19,13,32,1,0,1,3,3,6,17,10,27,18,11,2,2,0,0,20,13,20,13,20,13,090170001,01/09/2011,17.68538,55.22087,18.28425,44.36561,25.16688,4.63783,0.73517,29.22114,49.82031,20.63706,26.04452,95.05617,70.01384,137.29001,118.6894,184.03033,226.64037,226.64037,3.16698,116.2212,7.14487,11.00951,19.419261,-99.113701,2229
090120001,01/09/2011,18,27,45,17,26,43,1,1,2,7,8,15,11,19,30,18,26,0,1,0,1,18,27,18,27,18,27,090120001,01/09/2011,16.87789,56.99823,16.7706,29.61264,30.52426,3.36198,0.74455,22.95626,35.49676,12.53036,26.76489,95.58568,59.35957,107.12852,132.32738,141.34828,183.11306,183.11306,2.94051,47.82543,5.22106,10.14924,19.288275,-99.167125,2280
090130001,01/09/2011,19,9,28,19,9,28,0,0,0,2,1,3,17,8,25,19,8,0,1,0,0,19,9,19,9,19,9,090130001,01/09/2011,16.75118,59.74475,17.1883,31.80515,29.87983,3.77412,0.7318,22.81696,35.9771,13.1679,26.60946,96.46589,65.9103,124.8471,128.1288,150.68379,189.82912,189.82912,3.041,54.84259,5.14094,12.06708,19.263462,-99.104913,2237
090120209,01/09/2011,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,090120209,01/09/2011,16.91967,57.95274,16.98123,32.69579,30.82609,3.18903,0.70653,21.00428,32.87076,11.87889,26.86138,95.92022,63.18084,119.14192,129.60328,127.34497,167.19889,167.19889,2.67246,51.58605,5.12958,10.84201,19.217154,-99.22684,3100
090090001,01/09/2011,3,0,3,2,0,2,1,0,1,1,0,1,2,0,2,3,0,0,0,0,0,3,0,3,0,3,0,090090001,01/09/2011,16.19597,62.66082,17.28624,31.911,30.74603,3.8441,0.67064,19.29561,29.99953,10.73709,26.16051,96.86927,69.94721,165.87389,118.31144,131.82044,162.31139,162.31139,2.91586,50.16519,4.69274,13.61974,19.191249,-99.023371,2429
090070001,01/09/2011,52,37,89,49,36,85,3,1,4,7,9,16,45,28,73,50,36,2,1,0,0,52,37,52,37,52,37,090070001,01/09/2011,17.2949,57.97056,17.39579,33.38515,28.29106,4.26258,0.79973,24.98176,39.24286,14.30519,26.71899,96.57917,67.19865,110.15504,129.33353,149.82633,188.74472,188.74472,3.17231,57.34684,5.9969,11.53733,19.359004,-99.092622,2242
090040001,01/09/2011,3,0,3,3,0,3,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,0,3,0,3,0,090040001,01/09/2011,17.03353,57.37372,17.1948,33.69579,37.36919,4.47094,0.69436,18.0701,30.02497,11.99498,26.9746,95.77469,64.00174,118.78818,135.55665,267.57357,322.64142,322.64142,3.09884,56.93402,5.11925,10.26475,19.35735,-99.299792,2780
090140001,01/09/2011,5,3,8,4,3,7,1,0,1,0,0,0,5,3,8,5,3,0,0,0,0,5,3,5,3,5,3,090140001,01/09/2011,17.22034,56.75343,17.29917,33.76442,28.77529,4.19323,0.77702,25.97246,41.85724,15.87847,26.72224,95.69454,56.35851,117.70456,128.48863,176.25217,217.65084,217.65084,3.30956,67.2907,5.79147,10.5979,19.371992,-99.157853,2238
090160001,01/09/2011,7,6,13,7,6,13,0,0,0,1,3,4,6,3,9,7,6,0,0,0,0,7,6,7,6,7,6,090160001,01/09/2011,17.25093,56.93499,17.57698,35.31635,28.1125,4.59631,0.73549,24.8651,41.54187,16.70288,26.87447,95.73556,65.7652,120.4541,129.27107,186.58146,229.55096,229.55096,3.36855,82.39982,5.61224,10.4617,19.407269,-99.190754,2264
090030001,01/09/2011,23,24,47,23,24,47,0,0,0,3,5,8,20,19,39,23,24,0,0,0,0,23,24,23,24,23,24,090030001,01/09/2011,17.02385,56.70069,17.27802,31.60019,29.64969,4.00328,0.74946,26.22788,41.94948,15.70503,26.75878,95.57576,51.33554,111.09121,129.09328,180.84382,221.06311,221.06311,3.17924,58.38168,5.46009,10.17762,19.350214,-99.162146,2247
090060001,01/09/2011,9,5,14,9,5,14,0,0,0,1,0,1,8,5,13,9,4,0,1,0,0,9,5,9,5,9,5,090060001,01/09/2011,17.52405,56.58866,17.53562,35.39753,26.72729,4.24465,0.8262,27.25356,44.66299,17.3971,26.48794,95.91167,70.26343,122.00249,125.23958,175.09534,216.13445,216.13445,3.45412,70.54176,6.54424,11.24713,19.395901,-99.097612,2233
090100001,01/09/2011,12,15,27,12,15,27,0,0,0,1,5,6,11,10,21,12,15,0,0,0,0,12,15,12,15,12,15,090100001,01/09/2011,17.15083,56.85521,17.32626,34.4388,28.7411,4.38925,0.72225,24.47201,40.10272,15.61894,26.85047,95.66297,62.80932,117.97435,129.22516,177.53919,220.69109,220.69109,3.22378,74.14169,5.49972,10.29875,19.390806,-99.195413,2308
090080083,01/09/2011,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,090080083,01/09/2011,16.88215,56.74674,16.61093,32.36807,30.80328,3.63705,0.66523,21.64527,33.7034,12.07781,26.81642,95.48015,59.90145,110.67288,129.97231,143.45337,187.54873,187.54873,2.65902,54.12518,5.16074,9.89711,19.287025,-99.24912,2608
090110001,01/09/2011,9,9,18,8,9,17,1,0,1,3,1,4,6,8,14,9,9,0,0,0,0,9,9,9,9,9,9,090110001,01/09/2011,15.93823,63.30337,17.2581,31.17554,31.62793,3.78339,0.65971,17.55683,26.1818,8.67038,25.83325,96.98206,72.7677,180.38581,113.86583,110.64518,136.66624,136.66624,2.81142,42.96414,4.71555,13.86662,19.270566,-99.004846,2249
090020001,01/09/2011,37,21,58,36,21,57,1,0,1,3,1,4,34,20,54,37,21,0,0,0,0,37,21,37,21,37,21,090020001,01/09/2011,17.5328,57.08176,18.23056,36.07399,25.61461,5.51924,0.73416,26.23451,46.76216,20.54838,27.6781,96.40031,71.59206,117.63905,132.85691,216.14125,261.42266,261.42266,3.70918,114.96737,5.73389,10.22983,19.484102,-99.18436,2244
090120026,01/09/2011,1,1,2,1,1,2,0,0,0,0,0,0,1,1,2,0,0,1,1,0,0,1,1,1,1,1,1,090120026,01/09/2011,16.90171,58.09566,16.9839,32.47165,31.10745,2.88437,0.71422,20.44865,31.74867,11.28849,26.83589,95.95707,63.21096,119.19957,129.83828,114.05205,152.77482,152.77482,2.58192,47.92247,5.12913,10.94306,19.217969,-99.203967,2934
090080001,01/09/2011,8,4,12,8,4,12,0,0,0,3,0,3,5,4,9,8,4,0,0,0,0,8,4,8,4,8,4,090080001,01/09/2011,16.84062,56.37923,16.40767,32.11532,30.71545,3.66181,0.63547,21.72842,33.34516,11.64166,26.77915,95.32134,58.47189,106.88115,129.80618,137.42534,183.00227,183.00227,2.55035,52.46622,5.15257,9.59446,19.304898,-99.241515,2520
090050001,01/09/2011,34,34,68,32,32,64,2,2,4,6,7,13,28,27,55,34,34,0,0,0,0,34,34,34,34,34,34,090050001,01/09/2011,17.70824,55.98586,17.84759,40.47538,27.77003,4.28606,0.69696,24.40987,43.40125,19.00214,27.31181,95.49409,72.82219,142.71052,130.87951,212.54064,255.1535,255.1535,3.60579,88.73842,6.13419,11.01901,19.482945,-99.113471,2229
090100001,01/10/2011,12,7,19,11,6,17,1,1,2,2,2,4,10,5,15,12,7,0,0,0,0,12,7,12,7,12,7,090100001,01/10/2011,15.5061,53.16312,19.46351,39.66401,25.02706,6.36279,0.77038,27.51122,52.00402,24.49603,25.81602,95.61621,80.26805,157.66209,118.86508,304.28325,363.84453,363.84453,4.53696,121.43561,4.21338,5.8877,19.390806,-99.195413,2308
090140001,01/10/2011,4,5,9,3,5,8,1,0,1,0,0,0,4,5,9,4,4,0,1,0,0,4,5,4,5,4,5,090140001,01/10/2011,15.60518,53.09902,20.19654,39.37972,24.74336,6.36002,0.85057,28.70857,53.67106,25.0132,25.65002,96.03226,80.78888,154.35609,120.33046,290.34771,357.9045,357.9045,4.77732,131.65934,4.58581,6.10508,19.371992,-99.157853,2238
090040001,01/10/2011,2,3,5,2,3,5,0,0,0,1,0,1,1,3,4,2,3,0,0,0,0,2,3,2,3,2,3,090040001,01/10/2011,15.36393,53.5976,18.87868,38.08894,32.70412,6.23161,0.68224,23.19925,36.49097,13.33657,25.93944,95.37339,79.03812,157.10395,94.67634,237.87672,290.84882,290.84882,3.16585,99.77893,3.78527,5.95064,19.35735,-99.299792,2780
090110001,01/10/2011,11,12,23,11,11,22,0,1,1,4,2,6,7,10,17,11,11,0,1,0,0,11,12,11,12,11,12,090110001,01/10/2011,14.48064,57.74368,19.32308,34.94511,31.34441,4.76718,0.73821,21.20644,33.99986,12.85299,24.07677,97.11373,79.97875,145.4141,122.58532,187.87161,222.0296,222.0296,3.60718,66.96684,3.58814,12.27355,19.270566,-99.004846,2249
090060001,01/10/2011,19,8,27,18,8,26,1,0,1,3,0,3,16,8,24,16,8,3,0,0,0,19,8,19,8,19,8,090060001,01/10/2011,15.93753,52.68567,19.78277,42.23649,23.3396,6.58587,0.87918,30.35778,58.67713,28.34845,25.27341,97.21412,82.39908,152.44694,124.84055,311.02462,379.53871,379.53871,5.1696,148.64906,5.44329,6.71198,19.395901,-99.097612,2233
090070001,01/10/2011,66,57,123,63,51,114,3,6,9,6,3,9,60,54,114,66,55,0,2,0,0,66,57,66,57,66,57,090070001,01/10/2011,15.68297,54.13154,19.66845,39.77938,24.59521,6.02027,0.81812,26.92368,51.41127,24.54704,25.48094,97.37418,78.91863,151.39155,126.79451,288.64811,343.50685,343.50685,4.68106,131.83782,4.8784,7.23192,19.359004,-99.092622,2242
090120209,01/10/2011,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,090120209,01/10/2011,15.29644,54.28269,18.71362,37.02506,27.88269,4.80971,0.69145,23.10273,40.27278,17.17715,25.77257,95.73799,78.19745,154.38354,119.95409,219.00218,259.68469,259.68469,3.27331,83.12263,3.89784,6.50432,19.217154,-99.22684,3100
090030001,01/10/2011,27,17,44,27,17,44,0,0,0,2,2,4,25,15,40,27,17,0,0,0,0,27,17,27,17,27,17,090030001,01/10/2011,15.40026,53.30807,20.64569,36.30638,25.02758,6.01821,0.86372,29.07064,53.42759,24.42661,25.79361,95.39987,80.91549,156.89489,119.01879,277.86367,352.41389,352.41389,4.49036,117.31213,4.21971,5.5774,19.350214,-99.162146,2247
090120001,01/10/2011,38,27,65,37,26,63,1,1,2,6,3,9,32,24,56,36,24,2,3,0,0,38,27,38,27,38,27,090120001,01/10/2011,15.2561,53.66365,18.57205,33.94156,27.14994,5.19699,0.84001,23.8142,42.63575,18.80286,25.8215,95.15799,77.16822,164.87494,119.52115,245.1448,286.4147,286.4147,3.80558,92.82981,3.9719,5.56194,19.288275,-99.167125,2280
090160001,01/10/2011,6,8,14,6,7,13,0,1,1,0,2,2,6,6,12,6,8,0,0,0,0,6,8,6,8,6,8,090160001,01/10/2011,15.60154,53.05071,19.7309,41.10228,24.43106,6.64865,0.78193,28.14892,54.38359,26.29232,25.78506,95.87967,81.46924,162.95105,119.69877,320.48897,381.26524,381.26524,4.80137,128.3064,4.31586,6.14989,19.407269,-99.190754,2264
090080001,01/10/2011,9,8,17,9,8,17,0,0,0,2,2,4,7,6,13,7,8,2,0,0,0,9,8,9,8,9,8,090080001,01/10/2011,15.20828,53.26022,17.59922,34.86013,27.32978,5.24663,0.65076,24.52771,41.98839,17.49583,25.9437,94.61831,74.83392,133.38468,116.19198,257.66738,306.18262,306.18262,3.47547,90.87029,3.8655,4.82737,19.304898,-99.241515,2520
090150001,01/10/2011,34,27,61,31,26,57,3,1,4,6,3,9,28,24,52,34,27,0,0,0,0,34,27,34,27,34,27,090150001,01/10/2011,15.96074,52.18541,20.21057,45.79096,22.60541,7.09147,0.77982,30.68063,61.65528,30.98312,25.4569,96.66172,83.66528,173.50355,122.78969,373.97117,440.35143,440.35143,5.46635,141.05229,5.25281,6.40936,19.441646,-99.151884,2230
090120135,01/10/2011,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,090120135,01/10/2011,15.29336,54.00014,18.5397,36.73038,27.78015,4.91929,0.69002,23.37159,40.75853,17.38759,25.82875,95.49302,77.67274,151.53274,119.23346,225.99932,268.13203,268.13203,3.32618,85.19074,3.90129,6.10367,19.238221,-99.240487,2960
090120026,01/10/2011,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,090120026,01/10/2011,15.28349,54.39329,18.75171,36.85386,28.37051,4.46423,0.67675,22.35399,38.22964,15.83345,25.72884,95.80778,78.24684,155.24556,121.36505,197.92624,234.84445,234.84445,3.03048,75.3877,3.90459,6.64832,19.217969,-99.203967,2934
090090001,01/10/2011,6,4,10,6,4,10,0,0,0,1,1,2,5,3,8,6,4,0,0,0,0,6,4,6,4,6,4,090090001,01/10/2011,14.69131,57.53165,19.30671,36.09611,29.24352,5.01598,0.74298,22.39837,38.84604,16.49312,24.48363,97.13346,80.06985,150.3136,120.05533,224.36103,263.94685,263.94685,3.77388,80.32206,3.51542,11.20993,19.191249,-99.023371,2429
090020001,01/10/2011,43,26,69,41,25,66,2,1,3,8,1,9,35,25,60,43,26,0,0,0,0,43,26,43,26,43,26,090020001,01/10/2011,15.84918,52.502,20.29395,41.43701,22.03504,7.66579,0.75236,30.7409,62.55501,31.85238,26.57058,96.47318,82.69413,158.8103,123.67866,394.95755,462.13031,462.13031,5.74241,153.23418,4.10754,5.78891,19.484102,-99.18436,2244
090050001,01/10/2011,41,50,91,39,46,85,2,4,6,6,11,17,35,39,74,41,49,0,1,0,0,41,50,41,50,41,50,090050001,01/10/2011,16.06811,53.14468,19.90406,47.73682,24.09967,6.42027,0.79358,27.99723,59.12329,31.14288,26.23517,96.02339,86.28773,189.5238,118.00021,373.56813,433.29165,433.29165,5.40851,119.67161,4.99742,7.3926,19.482945,-99.113471,2229
090170001,01/10/2011,23,12,35,23,12,35,0,0,0,3,2,5,20,10,30,22,12,1,0,0,0,23,12,23,12,23,12,090170001,01/10/2011,16.13678,51.02356,20.74388,56.63324,21.33128,7.36717,0.80524,34.01727,68.23817,34.2621,24.84436,96.99621,86.54636,211.67933,125.27081,380.87926,448.56971,448.56971,5.13618,131.18689,6.04477,6.05378,19.419261,-99.113701,2229
090130001,01/10/2011,21,24,45,21,24,45,0,0,0,1,3,4,20,21,41,20,24,1,0,0,0,21,24,21,24,21,24,090130001,01/10/2011,15.17253,55.52956,19.29371,36.78292,26.69612,5.48619,0.80751,24.57874,45.09084,20.52402,25.26559,96.68144,79.45789,161.18715,119.76198,259.36129,306.047,306.047,4.07013,102.22992,3.97641,8.4497,19.263462,-99.104913,2237
090050001,01/11/2011,64,52,116,60,50,110,4,2,6,8,3,11,56,49,105,64,52,0,0,0,0,64,52,64,52,64,52,090050001,01/11/2011,15.84275,51.99151,27.60448,59.76504,24.43764,7.22973,0.98594,35.76618,69.71638,33.90651,25.57619,91.84067,86.56504,233.33385,141.37651,312.27894,367.02382,367.02382,4.34818,127.90697,2.10432,5.32761,19.482945,-99.113471,2229
090130001,01/11/2011,21,26,47,21,25,46,0,1,1,0,0,0,21,26,47,21,25,0,1,0,0,21,26,21,26,21,26,090130001,01/11/2011,14.61265,55.56939,27.21883,46.94571,26.52854,5.92892,0.90758,30.01129,51.73923,21.73673,25.09041,94.12814,80.39939,163.3515,131.58195,210.12518,273.79441,273.79441,3.91251,83.51858,0.83856,6.69543,19.263462,-99.104913,2237
090090015,01/11/2011,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,090090015,01/11/2011,14.06882,57.70901,27.1372,46.25323,27.02856,5.51423,0.87959,28.21789,47.6701,19.47101,24.58519,95.95821,79.98285,169.19952,128.60529,216.48838,267.48706,267.48706,3.8726,78.8768,0.24367,8.16322,19.206759,-99.067892,2592
090140001,01/11/2011,4,5,9,4,5,9,0,0,0,1,1,2,3,4,7,4,5,0,0,0,1,4,5,4,5,4,5,090140001,01/11/2011,15.35103,52.46571,28.63873,48.54839,24.90519,6.97281,0.97863,35.66361,61.2511,25.59073,25.54803,92.1287,88.53269,145.97734,139.61119,228.97266,294.99197,294.99197,4.17087,102.17063,1.74103,5.00228,19.371992,-99.157853,2238
090170001,01/11/2011,27,21,48,25,21,46,2,0,2,5,3,8,22,18,40,27,21,0,0,0,0,27,21,27,21,27,21,090170001,01/11/2011,16.14516,50.75357,28.00344,60.79735,21.75039,8.25884,1.15858,41.56492,78.0393,36.51167,24.81595,91.04995,73.71661,170.91791,142.24625,280.8474,329.34091,329.34091,4.57479,133.05298,2.95756,5.99116,19.419261,-99.113701,2229
090120026,01/11/2011,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,090120026,01/11/2011,14.86288,53.77884,26.71905,47.50559,28.63935,5.12485,0.78942,26.29162,42.61857,16.26898,25.70897,93.03896,82.5328,162.46112,129.06701,164.32033,225.41168,225.41168,2.95074,67.76307,1.04734,5.07398,19.217969,-99.203967,2934
090150001,01/11/2011,27,18,45,27,16,43,0,2,2,3,2,5,24,16,40,27,18,0,0,0,0,27,18,27,18,27,18,090150001,01/11/2011,15.80505,51.86096,28.20858,54.44349,23.08218,7.95712,0.99621,38.21187,71.14766,32.9189,25.05513,92.16913,82.95777,158.38167,146.42562,293.73744,350.6403,350.6403,4.31119,142.53505,2.2615,5.56677,19.441646,-99.151884,2230
090090001,01/11/2011,7,4,11,7,4,11,0,0,0,0,0,0,7,4,11,7,4,0,0,0,0,7,4,7,4,7,4,090090001,01/11/2011,13.851,58.60456,27.1281,45.20099,27.31596,5.18617,0.87734,26.94658,44.72926,17.83322,24.40114,96.69663,79.62587,171.43244,125.6479,219.18462,263.65815,263.65815,3.92628,72.28515,0.00408,8.76181,19.191249,-99.023371,2429
090020001,01/11/2011,39,30,69,38,30,68,1,0,1,2,1,3,37,29,66,39,30,0,0,0,0,39,30,39,30,39,30,090020001,01/11/2011,15.04504,53.29272,29.00127,52.12622,22.70636,8.77095,0.92751,38.58913,72.52418,33.93638,25.28271,95.86166,88.2961,148.70603,154.23804,310.07197,367.62351,367.62351,4.15777,167.14882,0.44897,4.49371,19.484102,-99.18436,2244
090100001,01/11/2011,18,17,35,16,17,33,2,0,2,6,3,9,12,14,26,18,16,0,1,0,0,18,17,18,17,18,17,090100001,01/11/2011,15.17321,52.73138,27.59645,49.80439,25.32026,7.14771,0.88697,34.23561,59.95008,25.69125,25.67626,92.65887,84.63525,159.49652,144.30738,240.30082,298.61781,298.61781,3.85498,110.78553,1.33397,4.59671,19.390806,-99.195413,2308
090090017,01/11/2011,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,090090017,01/11/2011,13.75378,58.94793,27.11872,44.58697,27.52877,5.00703,0.87817,26.24797,42.93027,16.70055,24.31679,96.98942,79.36493,171.79051,123.99461,217.4033,259.20009,259.20009,3.93599,68.13483,-0.0736,9.01743,19.199448,-99.006287,2309
090110001,01/11/2011,10,16,26,10,16,26,0,0,0,2,7,9,8,9,17,10,16,0,0,0,0,10,16,10,16,10,16,090110001,01/11/2011,13.55539,59.3169,27.04939,43.51739,28.12335,4.74986,0.88753,25.13342,38.99063,13.92817,24.09262,97.42161,77.4278,171.32814,120.90351,204.45035,242.4787,242.4787,3.91203,61.8247,-0.0939,9.53604,19.270566,-99.004846,2249
090060001,01/11/2011,13,19,32,12,19,31,1,0,1,0,1,1,13,18,31,12,19,1,0,0,0,13,19,13,19,13,19,090060001,01/11/2011,15.81004,52.25568,27.26874,50.11877,23.57573,7.15504,1.07586,37.32657,65.88882,28.61945,24.96592,91.49681,75.87853,133.74169,136.67572,257.15412,318.33021,318.33021,4.52601,112.33838,2.44327,6.11399,19.395901,-99.097612,2233
090040001,01/11/2011,3,3,6,3,3,6,0,0,0,1,2,3,2,1,3,3,3,0,0,0,0,3,3,3,3,3,3,090040001,01/11/2011,14.9273,53.34396,26.94533,49.22574,31.35675,5.63591,0.57307,28.76293,42.1008,13.38637,25.75751,93.28545,83.6438,170.84496,174.79514,184.6008,241.35853,241.35853,2.85059,106.97129,0.8301,4.39764,19.35735,-99.299792,2780
090120001,01/11/2011,29,24,53,29,24,53,0,0,0,7,6,13,22,18,40,27,23,2,1,0,0,29,24,29,24,29,24,090120001,01/11/2011,14.94664,52.65413,26.61924,44.57096,27.24171,5.73269,0.88348,28.92279,48.72932,19.77729,26.09074,92.06403,83.75156,161.67846,131.38529,181.45116,254.96991,254.96991,3.63233,67.80591,1.34013,4.26595,19.288275,-99.167125,2280
090030001,01/11/2011,24,26,50,22,25,47,2,1,3,7,5,12,17,21,38,24,26,0,0,0,0,24,26,24,26,24,26,090030001,01/11/2011,15.12479,52.38928,29.4087,46.42852,25.14646,6.57656,0.93096,36.30464,61.24218,24.90712,25.94759,91.93984,92.67097,153.11646,139.86617,217.09039,286.99019,286.99019,4.02976,87.38158,1.53293,4.39226,19.350214,-99.162146,2247
090160001,01/11/2011,3,6,9,3,5,8,0,1,1,0,0,0,3,6,9,3,6,0,0,0,0,3,6,3,6,3,6,090160001,01/11/2011,15.25542,52.89253,27.85317,51.04157,24.77416,7.5051,0.92113,35.1129,62.79323,27.7223,25.44886,92.99175,84.21001,162.43752,145.3736,255.69118,313.01314,313.01314,4.01057,121.77413,1.31727,4.85439,19.407269,-99.190754,2264
090070001,01/11/2011,80,79,159,77,76,153,3,3,6,4,7,11,76,72,148,78,79,2,0,0,0,80,79,80,79,80,79,090070001,01/11/2011,15.40286,53.79553,27.47266,50.57263,25.09819,6.12911,1.02656,32.70985,58.05151,25.39767,25.08022,92.05012,71.36415,139.55879,128.15937,224.63627,288.67398,288.67398,4.36628,108.4832,1.8829,6.32887,19.359004,-99.092622,2242
090080001,01/11/2011,10,5,15,10,5,15,0,0,0,1,1,2,9,4,13,10,5,0,0,0,0,10,5,10,5,10,5,090080001,01/11/2011,14.94014,52.05678,25.51951,46.17654,27.65556,5.91707,0.70754,30.04042,48.2316,18.21205,26.36732,91.70137,82.94698,146.85568,145.12076,193.11338,246.9491,246.9491,2.98415,78.32002,1.3615,3.62284,19.304898,-99.241515,2520
090090024,01/12/2011,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,090090024,01/12/2011,13.33264,48.54658,36.6143,65.72106,28.75246,6.49773,1.16254,35.08552,65.31391,30.25067,24.54071,91.08486,167.77761,236.05075,135.93954,244.67299,295.74056,295.74056,4.26145,72.98198,2.82885,11.44673,19.187285,-99.073149,2716
090140001,01/12/2011,4,4,8,4,3,7,0,1,1,1,0,1,3,4,7,4,4,0,0,0,0,4,4,4,4,4,4,090140001,01/12/2011,14.40064,44.60314,37.39664,69.15936,25.61256,8.28187,1.40246,46.81377,88.35721,41.557,25.14235,89.92113,148.74261,222.61044,133.91984,296.58054,346.26971,346.26971,4.96372,92.10103,4.50554,10.49667,19.371992,-99.157853,2238
