clave_res,FECHA,Hombre_ingreso,Mujer_ingreso,Total_Ingresos_Respiratorios_COVID,Hombres_Recuperados,Mujeres_Recuperadas,Total_Recuperados,Hombre_defuncion,Mujer_defuncion,Total_Defunciones,Hombre_ambulatorio,Mujer_ambulatorio,Total_ambulatorio,Hombre_hospitalizado,Mujer_hospitalizado,Total_hospitalizado,Temperatura Promedio,Humedad relativa Promedio,PM25 Promedio,PM10 Promedio,O3 Promedio,SO2 Promedio,CO Promedio,NO2 Promedio,NOX Promedio,NO Promedio,Temperatura Máxima,Humedad relativa Máxima,PM25 Máxima,PM10 Máxima,O3 Máxima,NO Máxima,NOX Máxima,NO2 Máxima,CO Máxima,SO2 Máxima,Temperatura Minima,Humedad relativa Minima,LAT_DECIMAL,LON_DECIMAL,ALTITUD
090080079,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,13.68889,59.69734,22.98555,38.61,33.20605,2.62459,0.4331,22.82259,32.08242,9.36186,22.7806,94.40617,71.51034,116.2106,145.88314,109.26843,140.10175,140.10175,1.58895,25.47572,5.84437,12.47445,19.266454,-99.249226,2826
090120229,01/11/2022,0,2,2,0,2,2,0,0,0,0,2,2,0,0,0,13.48513,62.21701,22.51778,40.48106,32.47993,2.61452,0.44077,23.05944,33.49562,10.38706,22.57659,94.55381,70.5754,121.38355,143.02964,121.36434,152.86153,152.86153,1.69412,25.5343,5.61828,14.48713,19.217092,-99.223955,3063
090120266,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,11.43168,73.36482,20.64654,42.74731,30.61513,2.592,0.45492,23.58103,36.85109,12.60756,20.50702,96.81146,64.05304,126.02549,137.32619,150.94308,183.71167,183.71167,1.9226,25.38711,3.37777,23.17609,19.189079,-99.165656,2822
090090294,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,14.65232,62.40814,25.11536,45.2031,32.04883,2.2377,0.43085,20.23917,37.75953,13.62522,23.97223,92.87467,85.04246,130.03877,130.49677,166.13326,199.60918,199.60918,1.92726,22.43695,7.06063,14.61092,19.171222,-99.068071,2852
090120326,01/11/2022,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,13.70846,63.87006,22.59837,42.89933,30.89323,2.57452,0.45557,23.74577,36.623,12.38944,22.70251,93.823,70.29328,124.96061,138.38576,150.6367,183.29728,183.29728,1.91829,24.79425,5.95368,15.8519,19.218601,-99.150094,2721
090130113,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,15.69045,57.1372,24.85262,45.55445,29.62219,2.20282,0.46539,22.98979,36.50976,12.61703,24.57383,88.93723,77.89193,120.58386,128.84014,164.49469,198.0771,198.0771,2.18066,23.17232,8.25736,10.34826,19.258401,-99.056906,2235
090120114,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,13.52712,62.76161,22.3849,40.36485,31.8144,2.62943,0.44373,23.37806,34.56842,11.07878,22.57469,94.23629,70.43296,121.67006,141.16305,129.52567,161.35777,161.35777,1.7484,25.79825,5.70919,14.86086,19.208381,-99.232808,3159
090090414,01/11/2022,0,2,2,0,2,2,0,0,0,0,2,2,0,0,0,15.13435,65.83386,30.48087,45.45396,43.4492,1.67039,0.2889,8.61226,36.24952,13.23462,25.9355,99.48588,118.18465,135.78976,127.86327,159.09349,191.77574,191.77574,1.04269,12.50717,7.70795,16.75458,19.185182,-98.990144,2501
090090321,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,15.28725,59.00762,25.85087,45.51495,31.39983,2.07975,0.43503,20.37763,35.26205,12.11919,24.50831,90.07503,87.43003,123.64261,127.99708,152.86514,185.5664,185.5664,1.97627,22.18541,7.79132,11.86789,19.21113,-99.050856,2491
090090326,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,15.19185,60.22744,26.5064,45.52599,32.69924,2.05896,0.41946,19.07724,35.81027,12.50251,24.61082,91.51221,92.2691,126.9796,128.12961,155.80966,188.65303,188.65303,1.87488,21.23379,7.68724,12.82551,19.196514,-99.046166,2525
090040059,01/11/2022,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,11.383,69.25844,16.02882,25.29731,31.42072,1.42151,0.30952,25.01557,38.73938,13.6156,20.52482,91.63759,60.56118,92.89099,122.60201,159.4677,192.83209,192.83209,1.10963,15.21894,3.6704,14.8885,19.293255,-99.354391,3141
090120378,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,13.52241,59.86533,22.97324,38.89599,33.87463,2.60322,0.43082,22.49439,31.33887,8.91065,22.67937,94.89557,71.49974,116.89721,147.21578,103.74369,134.43997,134.43997,1.55263,25.29327,5.59836,12.65042,19.259697,-99.244446,2841
090090151,01/11/2022,0,2,2,0,2,2,0,0,0,0,2,2,0,0,0,13.92824,64.33565,23.26795,44.56273,30.71831,2.41759,0.45263,22.52444,38.04638,13.57507,23.01444,93.31834,74.80272,128.21177,133.35221,166.19185,199.71139,199.71139,2.02281,24.07921,6.23083,16.1771,19.187424,-99.100787,2820
090120310,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,13.36844,62.97229,22.47218,41.36838,32.4973,2.59682,0.44246,23.01325,33.48657,10.37811,22.47107,94.80048,70.00573,122.49523,143.13536,122.42231,153.94272,153.94272,1.70903,25.17765,5.47488,15.12552,19.219902,-99.194168,2833
090120418,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,12.32654,69.43002,21.37339,42.60801,30.83334,2.5934,0.4539,23.58807,36.43136,12.30799,21.37865,95.66765,66.51489,125.38372,138.0255,147.56456,180.15863,180.15863,1.89805,25.27457,4.3841,20.14646,19.199346,-99.166048,2779
090120105,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,13.4672,63.01627,22.3568,40.52703,31.86629,2.62685,0.44384,23.33313,34.47424,11.01262,22.52217,94.35725,70.2539,121.9076,141.30435,128.94938,160.75928,160.75928,1.74691,25.74687,5.63527,15.06886,19.208018,-99.228012,3091
090110137,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,15.50921,54.96864,26.2649,45.92648,29.26989,1.73464,0.44491,20.55208,30.59281,9.42038,24.48981,84.61518,87.23129,112.59325,122.61006,124.35757,155.30619,155.30619,2.07292,22.67212,8.03429,8.67315,19.261976,-98.994344,2231
090040055,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,14.56852,59.27484,21.31887,34.84913,26.94251,3.0153,0.44322,24.646,36.25095,11.63454,22.45509,89.23401,70.51143,108.63616,123.42105,148.42752,182.10952,182.10952,1.84563,30.74586,7.87354,10.88507,19.345926,-99.323115,2941
090120374,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,11.73428,71.98341,20.87666,42.56142,30.7171,2.59825,0.45399,23.58113,36.56589,12.40601,20.80263,96.43218,64.84513,125.62543,137.68249,148.32909,180.97459,180.97459,1.90321,25.41433,3.7166,22.10421,19.192045,-99.170728,2862
090040056,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,14.79062,58.33886,22.62144,35.15783,26.36807,3.16059,0.45133,24.39965,35.16194,10.80617,22.37923,88.84613,72.27972,107.30742,122.12487,142.67056,176.26771,176.26771,1.8746,31.87642,8.33405,10.41739,19.338563,-99.293242,2666
090090223,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,14.4736,62.73811,24.44693,45.03408,31.41873,2.30075,0.44055,21.17598,37.84469,13.60075,23.68859,92.7937,81.13497,129.2046,131.3524,166.29242,199.80068,199.80068,1.97711,23.12608,6.85448,14.89019,19.177914,-99.07878,2866
090110076,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,15.4006,59.89806,28.05822,46.63291,33.25624,1.90419,0.41355,17.71912,36.63287,13.8665,25.00711,91.1074,101.74931,135.9715,123.78843,162.04741,194.49588,194.49588,1.90536,20.5804,7.91151,13.05785,19.217901,-98.963724,2238
090130258,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,14.57243,60.83015,23.25133,43.15165,30.63336,2.55551,0.45836,24.05792,37.20056,12.70322,23.49253,92.54047,71.63451,124.55076,138.11759,157.3776,190.23991,190.23991,1.95817,24.21729,6.95339,13.48794,19.235927,-99.137768,2388
090130252,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,14.81523,59.99604,23.37555,43.17481,30.52434,2.5496,0.45912,24.20364,37.39566,12.79536,23.70375,92.15475,71.55706,124.27848,138.15428,159.81083,192.72216,192.72216,1.96843,23.94098,7.23705,12.853,19.243233,-99.135227,2358
090090210,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,15.40258,55.76483,27.47294,45.75211,30.56939,1.68597,0.42292,19.11545,29.44872,8.74433,24.55975,85.29221,97.45427,112.93645,123.10121,116.03803,146.31311,146.31311,1.91513,21.52425,7.92648,9.25854,19.225828,-99.003219,2338
090110145,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,16.241,57.41187,26.47224,46.40227,29.06983,2.41213,0.52908,24.93202,40.69307,15.23827,24.9595,92.15998,83.30505,127.12598,126.0094,198.95981,236.66446,236.66446,2.68498,25.44983,8.88748,9.67262,19.305856,-99.023572,2261
090090120,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,14.51127,62.67429,24.57736,45.07189,31.53371,2.28801,0.43876,20.99733,37.82627,13.60449,23.74604,92.79793,81.89486,129.37021,131.16883,166.25872,199.761,199.761,1.96809,22.99706,6.89777,14.82563,19.176445,-99.076564,2857
090130118,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,15.47526,55.22173,25.70488,45.6717,29.51301,1.77447,0.44027,20.59069,30.49148,9.26222,24.45799,84.91585,84.49466,111.07545,123.9728,123.30575,154.17261,154.17261,2.02153,22.45851,8.00682,8.80391,19.245072,-99.034102,2399
090040070,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,14.77549,58.14139,23.06384,34.48171,25.18639,3.31859,0.45278,24.04224,33.79139,9.77811,21.97463,88.23401,73.97056,104.72726,115.93311,137.49778,171.4278,171.4278,1.88853,33.67196,8.61633,10.08388,19.374896,-99.303373,2538
090040050,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,14.60893,59.08782,21.66308,35.02506,27.05636,3.01704,0.44474,24.58727,36.05647,11.46677,22.48642,89.29757,70.83965,108.52406,124.25708,146.84948,180.40225,180.40225,1.8441,30.57966,7.92134,10.85382,19.334375,-99.310213,2863
090130134,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,15.46729,57.24312,25.408,45.58151,30.19539,2.02854,0.44734,21.33775,34.08145,11.35633,24.5048,88.07689,83.21736,118.55007,127.01591,146.46769,178.82302,178.82302,2.05997,22.73339,7.9965,10.44073,19.23409,-99.04954,2426
090120135,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,13.57947,60.5784,22.78326,39.49383,33.28539,2.60784,0.4348,22.75238,32.28046,9.56839,22.70516,94.61739,71.37475,118.95805,145.31544,111.26949,142.33482,142.33482,1.61204,25.44038,5.69133,13.17676,19.238221,-99.240487,2960
090110135,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,15.4145,53.84633,26.44789,45.69044,29.06121,1.57635,0.43098,19.82089,27.78905,7.65287,24.37376,82.41892,89.29179,106.41754,121.69813,105.35801,134.98334,134.98334,1.96175,22.15202,7.93805,7.69365,19.25,-98.998611,2239
090090177,01/11/2022,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,15.18425,63.5908,29.45743,45.56473,39.25861,1.79817,0.33793,12.43649,35.81006,12.72984,25.4868,96.34523,111.50487,133.41751,127.47821,156.00527,188.70038,188.70038,1.35985,15.71045,7.72917,15.21692,19.183525,-99.014849,2501
090090118,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,14.34478,63.54425,24.60963,45.08789,31.85053,2.284,0.4334,20.49835,38.18744,13.88974,23.64081,93.37864,82.74202,130.95636,131.13094,168.01497,201.59566,201.59566,1.93769,22.83652,6.70548,15.52262,19.15686,-99.074015,2992
090130235,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,15.4611,57.61497,25.21918,45.51964,30.22543,2.09963,0.45041,21.68006,35.02454,11.85948,24.48745,88.73395,82.01706,120.18035,127.91602,152.5463,185.28309,185.28309,2.07578,22.88086,7.98953,10.77618,19.233889,-99.054722,2347
090130272,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,14.89739,60.3724,23.63781,44.1401,30.22687,2.4843,0.46194,23.88708,38.12972,13.39045,23.80874,91.80066,73.35917,125.74695,135.00792,168.24776,201.73848,201.73848,2.05306,23.85841,7.34349,13.0927,19.230225,-99.111935,2351
090040076,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,14.49347,59.55047,21.15174,34.74287,27.23063,2.956,0.44025,24.67572,36.42714,11.75984,22.46763,89.41134,70.09898,108.64478,124.33251,148.9528,182.56258,182.56258,1.8265,30.10549,7.72854,11.04167,19.338611,-99.320833,2743
090080105,01/11/2022,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,14.27859,59.00864,23.08218,37.92348,31.02545,2.71288,0.44048,23.81006,34.41051,10.67354,23.10203,92.63133,71.56178,114.32409,141.49313,126.70916,158.00338,158.00338,1.70345,26.26293,6.74513,11.82493,19.289942,-99.258313,2716
090150001,01/12/2022,1966,2705,4671,1952,2700,4652,14,5,19,1860,2595,4455,106,110,216,15.28235,49.63022,25.10264,47.09941,21.79193,3.01344,0.66561,33.67401,63.87246,29.47204,24.84442,86.8113,86.70249,129.04599,96.04022,260.83078,313.7449,313.7449,2.7761,24.47103,7.15158,4.83987,19.441646,-99.151884,2230
090030001,01/12/2022,3571,5077,8648,3558,5067,8625,13,10,23,3461,4986,8447,110,91,201,14.7117,50.16407,21.76694,40.20057,24.58954,2.44358,0.56611,29.49315,45.4863,16.84398,24.10978,86.86256,77.33416,114.88116,102.99963,166.17509,209.54296,209.54296,2.17089,18.37859,6.88235,5.45214,19.350214,-99.162146,2247
090160001,01/12/2022,1295,1785,3080,1289,1781,3070,6,4,10,1246,1746,2992,49,39,88,15.70403,42.84518,23.0993,43.53418,22.98744,3.19991,0.66454,34.26001,67.65484,33.04975,24.01823,76.56272,80.50289,126.76228,103.77462,259.53752,307.94033,307.94033,2.39477,28.95829,8.52288,2.24192,19.407269,-99.190754,2264
090140001,01/12/2022,2078,2934,5012,2067,2927,4994,11,7,18,1985,2835,4820,93,99,192,15.15506,49.20459,24.19564,41.20048,22.23646,3.15755,0.62142,30.96998,52.23874,21.34712,24.49586,86.00142,89.96203,119.0048,100.00199,195.10483,240.43106,240.43106,2.39979,21.98969,7.49078,4.0239,19.371992,-99.157853,2238
090040001,01/12/2022,763,1062,1825,763,1062,1825,0,0,0,744,1041,1785,19,21,40,12.58294,52.20352,19.39896,36.41523,27.6265,2.47689,0.45838,25.25228,37.10084,11.91147,20.52616,87.12788,66.38061,162.68294,116.48221,159.6162,200.64447,200.64447,2.07898,21.90657,4.71295,8.86872,19.35735,-99.299792,2780
090120001,01/12/2022,3373,4762,8135,3365,4756,8121,8,6,14,3234,4644,7878,139,118,257,12.77705,53.73861,19.65251,36.55033,29.18143,2.04746,0.51319,25.94423,38.8033,12.99157,22.59805,91.70257,67.4388,104.5356,108.65558,140.85876,179.79366,179.79366,1.97695,14.99289,4.39247,8.39284,19.288275,-99.167125,2280
090100001,01/12/2022,4247,5981,10228,4238,5973,10211,9,8,17,4118,5873,9991,129,108,237,15.52991,43.80882,22.18557,41.59264,23.28333,3.10086,0.65041,33.52025,65.27605,31.38364,23.97019,77.89168,77.16461,121.41583,103.69475,249.83526,297.43621,297.43621,2.36619,27.59138,8.26119,2.75017,19.390806,-99.195413,2308
090170001,01/12/2022,1487,2148,3635,1479,2142,3621,8,6,14,1425,2089,3514,62,59,121,15.69637,51.87875,25.02927,45.68319,20.59802,3.55025,0.81981,37.62598,74.79733,36.98667,25.21603,89.74637,86.6873,121.86194,95.22921,277.57627,335.92888,335.92888,2.84309,24.25271,7.50187,3.32497,19.419261,-99.113701,2229
090050001,01/12/2022,3599,4707,8306,3566,4681,8247,33,26,59,3389,4498,7887,210,209,419,15.39335,53.14036,24.94,54.95185,22.35743,2.87249,0.66991,31.11134,59.77997,27.04272,25.3026,92.09929,83.52046,148.48398,94.70571,243.19782,292.72716,292.72716,2.87755,24.29459,6.93087,4.83563,19.482945,-99.113471,2229
090070001,01/12/2022,4658,6658,11316,4631,6647,11278,27,11,38,4493,6498,10991,165,160,325,14.84127,55.50971,23.89129,46.95689,24.04633,2.38009,0.59013,30.84306,50.8489,19.85261,24.51944,95.90368,77.48924,125.71927,102.90653,218.14103,267.98139,267.98139,2.76202,17.39695,6.82609,5.92744,19.359004,-99.092622,2242
090120104,01/12/2022,4,5,9,4,5,9,0,0,0,4,5,9,0,0,0,10.11189,66.74649,18.63674,43.33498,29.92028,2.24836,0.52326,25.51676,43.70838,16.97137,19.9334,95.68027,117.81002,143.05027,112.19193,179.82385,220.5194,220.5194,2.22503,17.79601,2.02206,11.8122,19.105169,-99.194914,3031
090130096,01/12/2022,3,2,5,3,2,5,0,0,0,3,2,5,0,0,0,13.15809,54.00208,23.14922,49.55377,28.22927,1.78025,0.49139,23.04627,38.87724,14.38127,23.00359,90.14779,85.97357,178.31081,105.55175,168.80195,208.01459,208.01459,2.33735,13.25836,4.7028,8.46974,19.237216,-99.056995,2350
090020001,01/12/2022,1991,2884,4875,1979,2876,4855,12,8,20,1918,2807,4725,73,77,150,14.79124,50.73785,26.13391,48.73787,21.13039,3.10473,0.62463,33.94343,63.25585,28.97669,24.70069,88.51976,89.39432,131.31286,94.77413,278.04481,330.7749,330.7749,2.94191,27.51462,6.19069,5.00857,19.484102,-99.18436,2244
090060001,01/12/2022,1650,2291,3941,1643,2286,3929,7,5,12,1565,2177,3742,85,114,199,15.10019,52.33168,24.29661,45.13385,21.91605,2.62375,0.65999,32.68271,56.7048,23.59151,24.71397,90.85475,83.67573,128.62568,95.19073,207.20549,256.06912,256.06912,2.61542,18.55337,6.94741,4.9393,19.395901,-99.097612,2233
090130001,01/12/2022,1967,2632,4599,1963,2629,4592,4,3,7,1909,2585,4494,58,47,105,13.37318,54.27417,22.79945,45.19593,27.24408,2.01855,0.51507,26.09347,42.82803,16.36709,23.42264,92.09693,80.33247,145.71204,105.40195,192.05095,231.343,231.343,2.48526,14.5289,4.88645,7.76641,19.263462,-99.104913,2237
090080001,01/12/2022,1312,1853,3165,1311,1850,3161,1,3,4,1272,1829,3101,40,24,64,12.69066,53.32649,16.94969,31.8183,29.53429,2.19382,0.51184,25.6053,37.55462,12.17398,22.22066,90.13819,52.61927,91.50013,108.23968,132.63059,168.96266,168.96266,1.92266,16.79904,4.48819,9.16125,19.304898,-99.241515,2520
090110001,01/12/2022,903,1279,2182,900,1278,2178,3,1,4,870,1253,2123,33,26,59,13.04407,52.26715,25.11065,52.98919,27.53975,1.44126,0.47864,21.76365,33.81718,11.60317,22.84915,87.05715,91.85643,200.02547,102.85152,145.74698,183.33181,183.33181,2.37776,10.86819,4.57733,8.9229,19.270566,-99.004846,2249
090080079,01/12/2022,9,15,24,9,15,24,0,0,0,9,15,24,0,0,0,11.83591,54.81028,18.59233,35.7768,32.14527,2.29217,0.51696,24.21541,35.21489,11.1623,21.71118,93.00701,66.00449,110.07631,111.61041,121.0522,157.26357,157.26357,1.90403,15.91394,3.24911,8.84366,19.266454,-99.249226,2826
090130113,01/12/2022,5,0,5,5,0,5,0,0,0,5,0,5,0,0,0,13.33921,53.71343,23.65329,49.59896,27.48381,1.83885,0.50684,24.1669,40.213,15.10419,23.20801,90.39906,85.49556,175.92811,104.56072,176.69555,216.56601,216.56601,2.44789,13.73513,4.8981,8.08792,19.258401,-99.056906,2235
090080086,01/12/2022,1,5,6,1,5,6,0,0,0,1,5,6,0,0,0,12.40436,54.28331,18.37897,35.49467,29.58124,2.2731,0.51065,25.86391,39.3448,13.60243,21.97662,90.65495,63.3942,114.13776,108.15713,145.98712,184.18565,184.18565,1.97671,17.54449,4.06969,8.74709,19.286082,-99.269733,2719
090090011,01/12/2022,182,256,438,182,256,438,0,0,0,181,255,436,1,1,2,13.12974,54.13644,22.95687,49.11418,31.91153,1.51869,0.41625,17.62778,34.28637,11.97475,22.986,90.52374,81.30609,183.98193,110.18132,150.3589,187.5283,187.5283,1.95327,10.37254,4.50801,9.30903,19.217537,-98.993717,2258
090040050,01/12/2022,10,13,23,10,13,23,0,0,0,9,13,22,1,0,1,12.52086,53.53536,18.35122,36.10523,27.85661,2.37026,0.47952,26.42913,40.74835,14.3637,21.29137,88.15367,63.02028,141.63181,109.56539,168.18606,209.10792,209.10792,2.03152,20.35507,4.42955,8.76089,19.334375,-99.310213,2863
090040010,01/12/2022,7,10,17,7,10,17,0,0,0,7,10,17,0,0,0,11.87236,55.93537,17.01712,33.84789,28.98582,2.14369,0.45882,26.89856,42.4527,15.578,21.20261,89.14968,58.46747,121.03086,104.44264,171.96626,212.79877,212.79877,1.84412,17.781,3.62277,9.54418,19.317784,-99.32401,2985
090090001,01/12/2022,121,169,290,121,168,289,0,1,1,117,162,279,4,7,11,13.25131,56.19921,22.53056,45.1163,35.20615,1.68541,0.38002,15.18459,38.63354,14.53679,23.1292,94.40378,80.34848,164.94071,115.91708,170.38296,209.37051,209.37051,1.65617,10.85505,4.56141,9.29294,19.191249,-99.023371,2429
090090033,01/12/2022,113,133,246,113,133,246,0,0,0,113,133,246,0,0,0,12.31369,58.28867,21.32456,46.13147,29.39146,2.02393,0.49966,23.53956,42.28877,16.28571,22.14836,93.06362,94.91903,158.97685,109.07599,180.8,221.14406,221.14406,2.24524,15.17759,3.9533,9.25725,19.191988,-99.089954,2753
090090024,01/12/2022,95,120,215,95,120,215,0,0,0,94,119,213,1,1,2,12.6276,57.24869,21.78602,46.4877,29.97302,1.95082,0.48184,22.19945,41.8117,16.11619,22.46095,92.84925,91.36237,163.15738,109.4598,180.54716,220.77389,220.77389,2.17714,14.42948,4.20129,9.05875,19.187285,-99.073149,2716
090090036,01/12/2022,69,97,166,69,97,166,0,0,0,69,96,165,0,1,1,13.52942,58.31168,22.3335,40.50039,43.56061,1.61273,0.25443,6.92133,40.70534,16.0278,23.47837,99.64885,75.28002,148.02983,128.11582,185.28573,224.94085,224.94085,0.88684,8.20763,4.59867,9.94706,19.17591,-98.997801,2613
090120027,01/12/2022,67,96,163,66,96,162,1,0,1,65,93,158,2,3,5,10.98187,62.88187,19.53899,43.65035,29.69447,2.17509,0.52236,25.25796,41.75598,15.62326,20.83326,94.66623,107.51042,142.60126,110.98303,169.72082,209.53206,209.53206,2.23343,16.302,2.77549,10.64991,19.201359,-99.141398,2649
090040020,01/12/2022,63,88,151,63,88,151,0,0,0,62,86,148,1,2,3,12.13651,55.00915,17.46694,34.89407,28.45636,2.24251,0.46723,26.80188,42.03188,15.28311,21.25345,88.71223,60.01727,129.74318,106.26494,172.25204,213.26573,213.26573,1.92449,18.96702,3.94074,9.20073,19.331004,-99.325681,2937
090090029,01/12/2022,61,86,147,61,86,147,0,0,0,59,83,142,2,3,5,13.03539,55.40202,22.52844,47.60599,30.59918,1.78849,0.45744,20.50206,39.41671,14.81278,22.87561,91.89165,85.88106,171.82307,109.40308,171.48472,210.83978,210.83978,2.10077,12.88224,4.51829,8.87964,19.201637,-99.049411,2445
090110021,01/12/2022,58,91,149,58,91,149,0,0,0,58,91,149,0,0,0,12.82527,51.55847,23.81216,53.65301,28.02141,1.24177,0.4427,19.99009,29.49146,8.87983,22.6502,85.06174,86.33561,205.67912,102.77415,122.60278,157.81912,157.81912,2.20843,9.13506,4.32803,9.6268,19.240896,-98.995596,2241
090110011,01/12/2022,39,51,90,38,50,88,1,1,2,38,49,87,1,2,3,13.23132,54.53603,23.34508,49.50277,30.94681,1.66555,0.45531,19.18998,39.78514,15.95116,23.1121,91.43567,83.50334,185.65411,110.10567,190.73844,229.74812,229.74812,2.19189,11.7711,4.5409,8.95153,19.224778,-98.964944,2240
090110143,01/12/2022,35,55,90,35,55,90,0,0,0,35,55,90,0,0,0,13.68602,54.17862,27.12597,51.1057,26.87864,1.93646,0.56651,25.24689,44.16338,18.21866,23.40269,92.55578,100.65086,185.30594,102.85575,202.85335,247.32885,247.32885,2.85058,15.22542,5.30531,7.19835,19.298573,-98.995224,2260
090120026,01/12/2022,34,43,77,34,41,75,0,2,2,30,38,68,4,5,9,11.43637,58.07496,19.46284,39.89259,31.45075,2.27993,0.52353,24.43637,36.85504,12.3408,21.36684,94.12119,89.77041,125.02078,111.76644,133.36784,170.65974,170.65974,2.01417,15.91548,2.94336,9.43185,19.217969,-99.203967,2934
090090268,01/12/2022,24,25,49,24,25,49,0,0,0,23,25,48,1,0,1,13.17164,54.83881,22.74255,47.64382,32.998,1.58573,0.40379,16.86812,35.4733,12.60469,23.03303,91.88486,80.9586,176.63903,112.07021,154.49127,192.20433,192.20433,1.84864,10.62687,4.53739,9.27893,19.207308,-99.014493,2381
090090015,01/12/2022,22,26,48,22,26,48,0,0,0,21,26,47,1,0,1,12.90529,55.84425,22.29531,47.4218,29.402,1.90051,0.48562,22.5337,40.88719,15.56345,22.74331,91.92928,88.27907,167.63801,108.11872,176.96824,216.86937,216.86937,2.23048,14.06868,4.45696,8.73503,19.206759,-99.067892,2592
090090017,01/12/2022,22,31,53,22,31,53,0,0,0,21,31,52,1,0,1,13.3241,56.27718,22.55048,44.57769,36.87031,1.62654,0.35183,13.30305,37.12887,13.69857,23.21862,95.07654,78.41191,164.04366,118.14732,164.57005,202.90874,202.90874,1.50182,9.95716,4.57248,9.47128,19.199448,-99.006287,2309
090110024,01/12/2022,21,31,52,21,31,52,0,0,0,21,31,52,0,0,0,13.2451,54.88036,23.05127,48.14875,32.52454,1.63622,0.42403,17.53445,38.43638,14.91314,23.12142,92.1896,81.61877,179.58294,112.03068,179.30267,217.92422,217.92422,1.98358,11.14301,4.55544,9.11682,19.217585,-98.972725,2242
090100214,01/12/2022,15,18,33,15,18,33,0,0,0,15,18,33,0,0,0,12.86148,53.02457,18.42128,35.82041,27.8705,2.35101,0.50621,26.65287,41.12444,14.58512,21.94918,88.57795,61.40676,126.93836,108.30575,160.90391,200.58461,200.58461,2.05339,19.54547,4.74544,8.48168,19.321635,-99.27311,2819
090100002,01/12/2022,13,7,20,13,7,20,0,0,0,11,7,18,2,0,2,12.89661,52.87833,18.45942,35.90052,27.74103,2.36386,0.50572,26.67562,41.15374,14.59449,21.92208,88.39234,61.38443,128.87417,108.55292,161.83703,201.64907,201.64907,2.06205,19.76865,4.80159,8.44936,19.325176,-99.272475,2728
